"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1867",1,2,3,4,5,NA,7,NA,NA,NA
"1868",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1869",1,2,3,4,5,NA,7,NA,NA,NA
"1870",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871",1,2,3,4,5,NA,7,NA,NA,NA
"1872",1,2,3,4,5,NA,7,NA,NA,NA
"1873",1,2,3,4,5,NA,7,NA,NA,NA
"1874",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875",1,2,3,4,5,NA,7,NA,NA,NA
"1876",1,2,3,4,5,NA,7,NA,NA,NA
"1877",1,2,3,4,5,NA,7,NA,NA,NA
"1878",1,2,3,4,5,NA,7,NA,NA,NA
"1879",1,NA,NA,NA,NA,NA,7,NA,NA,NA
"1880",NA,NA,NA,NA,5,NA,7,NA,NA,NA
"1881",1,NA,NA,NA,5,NA,7,NA,NA,NA
"1882",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1883",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884",1,2,3,4,5,NA,7,NA,NA,NA
"1885",1,2,3,4,5,NA,7,NA,NA,NA
"1886",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1887",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1888",1,NA,NA,NA,5,NA,NA,NA,NA,NA
"1889",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1890",1,NA,NA,NA,5,NA,NA,NA,NA,NA
"1891",1,2,3,4,5,NA,7,NA,NA,NA
"1892",1,2,3,4,5,NA,7,NA,NA,NA
"1893",1,2,3,4,5,NA,7,NA,NA,NA
"1894",1,2,3,4,5,NA,7,NA,NA,NA
"1895",1,2,3,4,5,NA,7,NA,NA,NA
"1896",1,2,3,4,5,NA,7,NA,NA,NA
"1897",1,2,3,4,5,NA,7,NA,NA,NA
"1898",1,2,3,4,5,NA,7,NA,NA,NA
"1899",1,2,3,4,5,NA,7,NA,NA,NA
"1900",1,2,3,4,5,NA,7,NA,NA,NA
"1901",1,NA,NA,4,NA,NA,NA,NA,NA,NA
"1902",1,2,3,4,5,NA,7,NA,NA,NA
"1903",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1904",1,2,NA,4,NA,6,7,8,9,NA
"1905",1,2,NA,4,NA,6,7,8,9,NA
"1906",1,2,NA,4,NA,6,7,8,9,NA
"1907",1,2,NA,4,NA,6,7,8,9,NA
"1908",1,2,NA,4,NA,6,7,8,9,NA
"1909",1,2,NA,4,NA,6,7,8,9,NA
"1910",1,2,NA,4,NA,6,7,8,9,NA
"1911",1,2,NA,4,NA,6,7,8,9,NA
"1912",1,2,NA,NA,NA,NA,7,NA,NA,NA
"1913",NA,NA,NA,4,NA,NA,NA,NA,NA,NA
"1914",1,2,NA,4,NA,6,7,8,9,NA
"1915",1,2,NA,4,NA,6,7,8,9,NA
"1916",1,2,NA,4,NA,6,7,8,9,NA
"1917",1,2,NA,4,NA,6,7,8,9,NA
"1918",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1919",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1920",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1921",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1922",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1923",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1924",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1925",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1926",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1927",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1928",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1929",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1930",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1931",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1932",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1933",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1934",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1935",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1936",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1937",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1938",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1939",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1940",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1941",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1942",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1943",NA,2,3,NA,NA,NA,NA,NA,NA,NA
"1944",NA,2,3,NA,NA,NA,NA,NA,NA,NA
"1945",NA,NA,NA,NA,5,NA,7,NA,9,NA
"1946",NA,NA,NA,NA,5,NA,7,NA,9,NA
"1947",NA,NA,NA,NA,5,NA,7,NA,9,NA
"1948",NA,NA,NA,NA,5,NA,7,NA,9,NA
"1949",NA,NA,NA,NA,5,NA,7,NA,9,NA
"1950",NA,NA,NA,NA,5,NA,7,NA,9,NA
"1951",NA,NA,NA,NA,5,NA,7,NA,9,NA
"1952",NA,NA,NA,NA,5,NA,7,NA,9,NA
"1953",NA,NA,NA,NA,5,NA,7,NA,9,NA
"1954",NA,NA,NA,NA,NA,NA,7,NA,9,NA
"1955",NA,NA,NA,NA,5,NA,7,NA,9,NA
"1956",NA,NA,NA,NA,5,NA,7,NA,9,NA
"1957",NA,NA,NA,NA,5,NA,7,NA,9,NA
"1958",NA,NA,NA,NA,5,NA,7,NA,9,NA
"1959",NA,NA,NA,NA,5,NA,7,NA,9,NA
"1960",NA,NA,NA,NA,5,NA,7,NA,9,NA
"1961",NA,NA,NA,NA,5,NA,7,NA,9,NA
"1962",NA,NA,NA,NA,5,NA,7,NA,9,NA
"1963",NA,NA,NA,NA,5,NA,7,NA,9,NA
"1964",NA,NA,NA,NA,5,NA,7,NA,9,NA
"1965",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"1966",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"1967",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"1968",1,2,NA,4,5,6,7,NA,NA,10
"1969",1,2,NA,4,5,6,7,NA,NA,10
"1970",1,2,NA,4,5,6,7,NA,NA,10
"1971",1,2,NA,4,5,6,7,NA,NA,10
"1972",1,2,NA,4,5,6,7,NA,NA,10
"1973",1,2,NA,4,5,6,7,NA,NA,10
"1974",1,2,NA,4,5,6,7,NA,NA,10
"1975",1,2,NA,4,5,6,7,NA,NA,10
"1976",1,2,NA,4,5,6,7,NA,NA,10
"1977",1,2,NA,4,5,6,7,NA,NA,10
"1978",1,2,NA,4,NA,6,7,NA,NA,10
"1979",1,2,NA,4,5,6,7,NA,NA,10
"1980",1,2,NA,4,5,6,7,NA,NA,10
"1981",1,2,NA,4,5,6,7,NA,NA,10
"1982",1,2,NA,4,5,6,7,NA,NA,10
"1983",1,2,NA,4,5,6,7,NA,NA,10
"1984",1,2,NA,4,5,6,7,NA,NA,10
"1985",1,2,NA,4,5,6,7,NA,NA,10
"1986",1,2,NA,4,5,6,7,NA,NA,10
"1987",1,2,NA,4,5,6,7,NA,NA,10
"1988",1,2,NA,4,5,6,7,NA,NA,10
"1989",NA,NA,3,4,NA,NA,NA,NA,NA,NA
"1990",NA,2,NA,4,NA,NA,NA,NA,NA,NA
"1991",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1992",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1993",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1994",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1995",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1996",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1997",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1998",NA,2,3,4,NA,NA,NA,NA,NA,NA
"1999",NA,2,3,4,NA,NA,NA,NA,NA,NA
"2000",NA,2,3,4,NA,NA,NA,NA,NA,NA
"2001",NA,2,3,4,NA,NA,NA,NA,NA,NA
"2002",NA,2,3,4,NA,NA,NA,NA,NA,NA
"2003",NA,2,3,4,NA,NA,NA,NA,NA,NA
"2004",NA,2,3,4,NA,NA,NA,NA,NA,NA
"2005",NA,2,3,4,NA,NA,NA,NA,NA,NA
"2006",NA,2,3,4,NA,NA,NA,NA,NA,NA
"2007",NA,2,3,4,NA,NA,NA,NA,NA,NA
"2008",NA,2,3,4,NA,NA,NA,NA,NA,NA
"2009",NA,2,3,4,NA,NA,NA,NA,NA,NA
"2010",NA,NA,NA,NA,5,6,NA,NA,9,10
"2011",NA,NA,NA,NA,5,6,NA,NA,9,10
"2012",NA,NA,NA,NA,5,6,NA,NA,9,10
"2013",NA,NA,NA,NA,5,6,NA,NA,9,10
"2014",NA,NA,NA,NA,5,6,NA,NA,9,10
"2015",NA,NA,NA,NA,5,6,NA,NA,9,10
"2016",NA,NA,NA,NA,5,6,NA,NA,9,10
"2017",NA,NA,NA,NA,5,6,NA,NA,9,10
"2018",NA,NA,NA,NA,5,6,NA,NA,9,10
"2019",NA,NA,NA,NA,5,6,NA,NA,9,10
"2020",NA,NA,NA,NA,5,6,NA,NA,9,10
"2021",NA,NA,NA,NA,5,6,NA,NA,9,10
"2022",NA,NA,NA,NA,5,6,NA,NA,9,10
"2023",NA,NA,3,NA,NA,6,7,NA,9,NA
"2024",NA,NA,3,NA,NA,6,7,NA,9,NA
"2025",NA,NA,3,NA,NA,6,7,NA,NA,NA
"2026",NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"2027",NA,NA,3,NA,NA,6,7,NA,9,NA
"2028",NA,NA,3,NA,NA,6,7,NA,9,NA
"2029",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"2030",NA,NA,NA,NA,NA,6,7,NA,NA,NA
"2031",NA,NA,NA,NA,NA,6,7,NA,NA,NA
"2032",NA,NA,3,NA,NA,6,7,NA,9,NA
"2033",NA,NA,3,NA,NA,6,7,NA,9,NA
"2034",NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"2035",NA,NA,3,NA,NA,6,7,NA,NA,NA
"2036",NA,NA,3,NA,NA,6,7,NA,9,NA
"2037",NA,NA,3,NA,NA,6,7,NA,9,NA
"2038",NA,NA,3,NA,NA,6,7,NA,9,NA
"2039",NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"2040",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"2041",NA,NA,NA,NA,NA,NA,7,8,NA,10
"2042",NA,NA,NA,NA,NA,NA,7,8,NA,10
"2043",NA,NA,NA,NA,NA,NA,7,8,NA,10
"2044",NA,NA,NA,NA,NA,NA,7,8,NA,10
"2045",NA,NA,NA,NA,NA,NA,7,8,NA,10
"2046",NA,NA,NA,NA,NA,NA,7,8,NA,10
"2047",NA,NA,NA,NA,NA,NA,7,8,NA,10
"2048",NA,NA,NA,NA,NA,NA,7,8,NA,10
"2049",NA,NA,NA,NA,NA,NA,7,8,NA,NA
"2050",NA,2,3,4,5,6,7,8,9,10
"2051",NA,2,3,4,5,6,7,8,9,10
"2052",NA,2,3,4,5,6,7,8,9,10
"2053",NA,2,3,4,5,6,7,8,9,10
"2054",NA,2,3,4,5,6,7,8,9,10
"2055",NA,NA,3,4,5,6,NA,NA,NA,10
"2056",NA,2,3,4,5,NA,NA,NA,NA,10
"2057",NA,NA,3,4,5,NA,NA,8,NA,10
"2058",NA,NA,NA,4,5,NA,NA,8,NA,NA
"2059",NA,2,NA,4,5,NA,NA,8,NA,NA
"2060",NA,2,3,4,5,6,7,8,9,10
"2061",1,2,3,4,5,NA,NA,NA,NA,NA
"2062",1,2,3,4,5,NA,NA,NA,NA,NA
"2063",1,2,3,4,5,NA,NA,NA,NA,NA
"2064",1,2,3,4,5,NA,NA,NA,NA,NA
"2065",1,2,3,4,5,NA,NA,NA,NA,NA
"2066",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2067",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2068",1,2,3,4,5,NA,NA,NA,NA,NA
"2069",1,2,3,4,5,NA,NA,NA,NA,NA
"2070",1,2,3,4,5,NA,NA,NA,NA,NA
"2071",1,2,3,4,5,NA,NA,NA,NA,NA
"2072",1,2,3,4,5,NA,NA,NA,NA,NA
"2073",1,2,3,4,5,NA,NA,NA,NA,NA
"2074",1,2,3,4,5,NA,NA,NA,NA,NA
"2075",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2076",1,2,3,4,5,NA,NA,NA,NA,NA
"2077",1,2,3,4,5,NA,NA,NA,NA,NA
"2078",1,2,3,4,5,NA,NA,NA,NA,NA
"2079",1,2,3,4,5,NA,NA,NA,NA,NA
"2080",1,2,3,4,5,NA,NA,NA,NA,NA
"2081",NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"2082",NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"2083",1,2,3,NA,NA,NA,NA,NA,NA,NA
"2084",1,2,3,NA,NA,NA,NA,NA,NA,NA
"2085",1,2,3,NA,NA,NA,NA,NA,NA,NA
"2086",1,2,3,NA,NA,NA,NA,NA,NA,NA
"2087",1,2,3,NA,NA,NA,NA,NA,NA,NA
"2088",1,2,3,NA,NA,NA,NA,NA,NA,NA
"2089",1,2,3,NA,NA,NA,NA,NA,NA,NA
"2090",1,2,3,NA,NA,NA,NA,NA,NA,NA
"2091",1,2,3,NA,NA,NA,NA,NA,NA,NA
"2092",1,2,3,NA,NA,NA,NA,NA,NA,NA
"2093",1,2,3,NA,NA,NA,NA,NA,NA,NA
"2094",1,2,3,NA,NA,NA,NA,NA,NA,NA
"2095",1,2,3,NA,NA,NA,NA,NA,NA,NA
"2096",1,2,3,NA,NA,NA,NA,NA,NA,NA
"2097",1,2,3,NA,NA,NA,NA,NA,NA,NA
"2098",1,2,3,NA,NA,NA,NA,NA,NA,NA
"2099",1,2,3,NA,NA,NA,NA,NA,NA,NA
"2100",1,2,3,NA,NA,NA,NA,NA,NA,NA
"2101",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"2102",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"2103",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"2104",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"2105",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"2106",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"2107",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"2108",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"2109",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"2110",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"2111",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"2112",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"2113",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"2114",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"2115",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"2116",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"2117",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"2118",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"2119",NA,NA,NA,NA,NA,NA,NA,NA,9,10
"2120",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"2121",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"2122",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"2123",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"2124",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"2125",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"2126",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"2127",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"2128",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"2129",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"2130",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"2131",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"2132",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"2133",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"2134",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"2135",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"2136",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"2137",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"2138",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"2139",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"2140",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2141",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2142",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2143",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2144",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2145",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2146",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2147",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2148",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2149",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2150",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2151",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2152",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2153",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2154",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2155",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2156",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2157",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2158",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2159",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2160",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"2161",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"2162",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"2163",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"2164",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"2165",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"2166",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"2167",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"2168",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"2169",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"2170",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"2171",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"2172",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"2173",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"2174",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"2175",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"2176",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"2177",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"2178",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"2179",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"2180",NA,NA,NA,NA,NA,NA,NA,8,9,10
"2181",NA,NA,NA,NA,NA,NA,NA,8,9,10
"2182",NA,NA,NA,NA,NA,NA,NA,8,9,NA
"2183",NA,NA,NA,NA,NA,NA,NA,8,9,10
"2184",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"2185",NA,NA,NA,NA,NA,NA,NA,8,9,10
"2186",NA,NA,NA,NA,NA,NA,NA,8,9,10
"2187",NA,NA,NA,NA,NA,NA,NA,8,9,NA
"2188",NA,NA,NA,NA,NA,NA,NA,8,9,NA
"2189",NA,NA,NA,NA,NA,NA,NA,8,9,NA
"2190",NA,NA,NA,NA,NA,NA,NA,8,9,10
"2191",NA,NA,NA,NA,NA,NA,NA,8,9,10
"2192",NA,NA,NA,NA,NA,NA,NA,8,9,10
"2193",NA,NA,NA,NA,NA,NA,NA,8,9,10
"2194",NA,NA,NA,NA,NA,NA,NA,8,9,10
"2195",NA,NA,NA,NA,NA,NA,NA,8,9,10
"2196",NA,NA,NA,NA,NA,NA,NA,8,9,10
"2197",NA,NA,NA,NA,NA,NA,NA,8,9,10
"2198",1,2,3,4,5,6,7,8,9,10
"2199",1,2,3,4,5,6,7,8,9,10
"2200",1,2,3,4,5,6,7,8,9,10
"2201",1,2,3,4,5,6,7,8,9,10
"2202",1,2,3,4,5,6,7,8,9,10
"2203",1,2,3,4,5,6,7,8,9,10
"2204",1,2,3,4,5,6,7,8,9,10
"2205",1,2,3,4,5,6,7,8,9,10
"2206",1,2,3,4,5,6,7,8,9,10
"2207",1,2,3,4,5,6,7,8,9,10
"2208",1,2,3,4,5,6,7,8,9,10
"2209",1,2,3,4,5,6,7,8,9,10
"2210",1,2,3,4,5,6,7,8,9,10
"2211",1,2,3,4,5,6,7,8,9,10
"2212",1,2,3,4,5,6,7,8,9,10
"2213",1,2,3,4,5,6,7,8,9,10
"2214",1,2,3,4,5,6,7,8,9,10
"2215",1,2,3,4,5,6,7,8,9,10
"2216",1,2,3,4,5,6,7,8,9,10
"2217",1,2,3,4,5,6,7,8,9,10
"2218",1,2,3,4,5,NA,7,8,NA,10
"2219",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"2220",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"2221",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"2222",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"2223",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"2224",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"2225",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"2226",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"2227",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"2228",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"2229",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"2230",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"2231",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"2232",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"2233",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"2234",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"2235",NA,NA,NA,NA,NA,6,7,8,9,10
"2236",NA,NA,NA,NA,NA,6,7,8,9,10
"2237",NA,NA,NA,NA,NA,6,7,8,9,10
"2238",NA,NA,NA,NA,NA,6,7,8,9,10
"2239",NA,NA,NA,NA,NA,6,7,8,9,10
"2240",NA,NA,NA,NA,NA,6,7,8,9,10
"2241",NA,NA,NA,NA,NA,6,7,8,9,10
"2242",NA,NA,NA,NA,NA,6,7,8,9,10
"2243",NA,NA,NA,NA,NA,6,7,8,9,10
"2244",NA,NA,NA,NA,NA,6,7,8,9,10
"2245",NA,NA,NA,NA,NA,6,7,8,9,10
"2246",NA,NA,NA,NA,NA,6,7,8,9,10
"2247",NA,NA,NA,NA,NA,6,7,8,9,10
"2248",NA,NA,NA,NA,NA,6,7,NA,9,10
"2249",NA,NA,NA,4,5,NA,7,8,9,10
"2250",NA,NA,NA,4,5,NA,7,8,9,10
"2251",NA,NA,NA,4,5,NA,7,8,9,10
"2252",NA,NA,NA,4,5,NA,7,8,9,10
"2253",NA,NA,NA,4,5,NA,7,8,9,10
"2254",NA,NA,NA,4,5,NA,7,8,9,10
"2255",NA,NA,NA,4,5,NA,7,8,9,10
"2256",NA,NA,NA,4,5,NA,7,8,9,10
"2257",NA,NA,NA,4,5,NA,7,8,9,10
"2258",NA,NA,NA,4,5,NA,7,8,9,10
"2259",NA,NA,NA,4,5,NA,7,8,9,10
"2260",NA,NA,NA,4,5,NA,7,8,9,10
"2261",NA,NA,NA,4,5,NA,7,8,9,10
"2262",NA,NA,NA,4,5,NA,7,8,9,10
"2263",NA,NA,NA,4,5,NA,7,8,9,10
"2264",NA,NA,NA,4,5,NA,7,8,9,10
"2265",NA,NA,NA,4,5,NA,7,8,9,10
"2266",NA,NA,NA,4,5,NA,7,8,9,10
"2267",NA,NA,NA,4,5,NA,7,8,9,10
"2268",NA,NA,NA,4,5,NA,7,8,9,10
"2269",NA,NA,NA,4,5,NA,NA,8,9,10
"2270",NA,2,3,NA,NA,NA,NA,NA,NA,NA
"2271",NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"2272",NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"2273",NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"2274",NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"2275",NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"2276",NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"2277",NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"2278",NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"2279",NA,2,3,NA,NA,NA,NA,NA,NA,NA
"2280",NA,2,3,NA,NA,NA,NA,NA,NA,NA
"2281",NA,2,3,NA,NA,NA,NA,NA,NA,NA
"2282",NA,2,3,NA,NA,NA,NA,NA,NA,NA
"2283",NA,2,3,NA,NA,NA,NA,NA,NA,NA
"2284",NA,2,3,NA,NA,NA,NA,NA,NA,NA
"2285",NA,2,3,NA,NA,NA,NA,NA,NA,NA
"2286",NA,2,3,NA,NA,NA,NA,NA,NA,NA
"2287",NA,2,3,NA,NA,NA,NA,NA,NA,NA
"2288",NA,2,3,NA,NA,NA,NA,NA,NA,NA
"2289",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"2290",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"2291",NA,NA,NA,NA,NA,NA,NA,8,9,NA
"2292",NA,NA,NA,NA,NA,NA,NA,8,9,NA
"2293",NA,NA,NA,NA,NA,NA,NA,8,9,NA
"2294",NA,NA,NA,NA,NA,NA,NA,8,9,NA
"2295",NA,NA,NA,NA,NA,NA,NA,8,9,NA
"2296",NA,NA,NA,NA,NA,NA,NA,8,9,NA
"2297",NA,NA,NA,NA,NA,NA,NA,8,9,NA
"2298",NA,NA,NA,NA,NA,NA,NA,8,9,NA
"2299",NA,NA,NA,NA,NA,NA,NA,8,9,NA
"2300",NA,NA,NA,NA,NA,NA,NA,8,9,NA
"2301",NA,2,3,NA,NA,NA,NA,NA,NA,NA
"2302",NA,2,3,4,5,NA,7,8,9,NA
"2303",NA,2,3,NA,NA,NA,NA,NA,NA,NA
"2304",NA,2,3,NA,NA,NA,NA,NA,9,NA
"2305",NA,2,3,NA,NA,NA,NA,NA,NA,NA
"2306",NA,2,3,NA,5,NA,NA,NA,9,NA
"2307",NA,2,3,NA,NA,NA,NA,NA,NA,NA
"2308",NA,2,3,NA,NA,NA,NA,NA,9,NA
"2309",NA,2,3,NA,NA,NA,NA,NA,9,NA
"2310",NA,2,3,4,5,NA,7,8,9,NA
"2311",NA,2,NA,4,5,NA,7,NA,NA,NA
"2312",NA,2,3,4,5,NA,7,NA,NA,NA
"2313",NA,2,3,4,5,NA,7,NA,NA,NA
"2314",NA,2,3,4,5,NA,7,8,9,NA
"2315",NA,2,3,NA,NA,NA,7,8,9,NA
"2316",NA,2,3,4,5,NA,7,8,9,NA
"2317",NA,2,3,4,5,NA,7,8,9,NA
"2318",NA,2,3,4,5,NA,7,8,9,NA
"2319",NA,2,3,4,5,NA,7,8,9,NA
"2320",1,2,3,4,NA,NA,NA,NA,NA,NA
"2321",1,2,3,4,NA,NA,NA,NA,NA,NA
"2322",1,2,3,4,NA,NA,NA,NA,NA,NA
"2323",1,2,3,4,NA,NA,NA,NA,NA,NA
"2324",1,2,3,4,NA,NA,NA,NA,NA,NA
"2325",1,2,3,4,NA,NA,NA,NA,NA,NA
"2326",1,2,3,4,NA,NA,NA,NA,NA,NA
